Skjåk;LA5VTA
Lom;LA1JRA,LA8IMA
Vågå;LA1YG,LA6DH
Nord-Fron;LA1FJA,LA1TSA,LA1USA,LA2UUA,LA2XUA,LA2ZIA,LA3TR,LA5FJA,LA5WNA,LA7FOA,LA7WCA,LA8BCA,LA8KMA,LA8LMA,LA9LMA,LB9FE
Sel;LA1OSA,LA1WSA,LA1XSA,LA1YSA,LA3OSA,LA3PJA,LA6WDA,LA7G,LA8NJA,LA9MIA,LB6EG,LB8TC
Sør-Fron;LA1VSA,LA3XIA,LA4PS,LA6EIA,LA8FMA,LA9ZOA,LB9UE
Ringebu;LA2JJA,LA2KC,LA5JLA,LA8OJA,LA9EFA,LA9XOA,LB1NF
Øyer;LA1CF,LA1CPA,LA1ELA,LA1FLA,LA1XMA,LA1YMA,LA4LAA,LA4LLA,LA6BCA,LA7JMA,LB6OB
Gausdal;LA1BOA,LA1GLA,LA1OKA,LA1PMA,LA1QKA,LA1SMA,LA2AJA,LA2FIA,LA6CTA,LA6ZKA,LA7IJA,LA7NMA,LA7SMA,LB7LE
Østre Toten;LA1WMA,LA2FF,LA2WTA,LA4KD,LA5BAA,LA5DO,LA5WKA,LA6FTA,LA6OTA,LA6VIA,LA6WHA,LA7GNA,LA7HJA,LA7HTA,LA7ITA,LA7LNA,LA7RNA,LA7UTA,LA8OMA,LA8RK,LA8YLA,LB4LG,LB4NG,LB4RG,LB4SG,LB5RE
Vestre Toten;LA1FP,LA1IOTA,LA1PUA,LA2FBA,LA3DRA,LA3FW,LA3HNA,LA4KBA,LA5GHA,LA5HAA,LA5QMA,LA5RMA,LA5YJ,LA5ZCA,LA6ECA,LA6GTA,LA7EJA,LA7LJA,LA7ONA,LA7PNA,LA8AJA,LA8YW,LA9NU,LA9ZW,LB1YD,LB3RE,LB4GE,LB4MG,LB4PG
Jevnaker;LA1R,LA6PTA,LA7ENA,LA8JKA
Lunner;LA3BHA,LA3CDA,LA3MJ,LA3TK,LA3ZF,LA6HI,LA8OY
Gran;LA1BTA,LA1CTA,LA2SNA,LA2YM,LA3MBA,LA3QSA,LA3WSA,LA4JOA,LA4ZMA,LA6JG,LA6QTA,LA6TM,LA7BNA,LA7CNA,LA7DNA,LA7MNA,LA7NNA,LA7ULA,LA7WLA,LA7XLA,LA8SX,LA9GSA
Søndre Land;LA1DTA,LA7PJA,LA7QNA,LA8ZOA,LA9YRA,LB4WG
Nordre Land;LA2TMA,LA5HKA,LA6HKA,LA6ZNA,LA8IIA,LA8XC,LA9ALA
Sør-Aurdal;LA1HH,LA1MK,LA1XBA,LA2QJ,LA6NTA,LB2YG
Etnedal;LA1AAA
Nord-Aurdal;LA2RDA
Vestre Slidre;LA2UO,LA4QI,LB6GC
Øystre Slidre;LA3NEA,LA8N,LA9F
Vang;LB7ME
Drammen;LA1DRK,LA1FUA,LA1GNA,LA1IPA,LA1JG,LA1PR,LA1QO,LA1QR,LA1SHV,LA1SK,LA2D,LA2DAA,LA2DCA,LA2H,LA2SHV,LA2SLA,LA3ER,LA3GR,LA3KNA,LA3NNA,LA3ONA,LA3PNA,LA3PUA,LA3RNA,LA3SNA,LA3VLA,LA4DJA,LA4ESA,LA4GHA,LA4GL,LA4HK,LA4JJA,LA4JO,LA4LIA,LA4OH,LA4QLA,LA5AX,LA5CF,LA5DC,LA5EFA,LA5HX,LA5MPA,LA5OPA,LA5QPA,LA5SCA,LA5SSA,LA5TI,LA5TPA,LA5WGA,LA6BG,LA6UIA,LA6VV,LA7CA,LA7CJA,LA7EHA,LA7EIA,LA7GV,LA7KG,LA7KY,LA7OTA,LA7PV,LA7RW,LA7ZI,LA8AV,LA8JGA,LA8LF,LA8MH,LA8NHA,LA8SJA,LA9FLA,LA9NG,LA9PJA,LA9PNA,LA9QNA,LA9SNA,LB1BG,LB5BE,LB5CE,LB5IG,LB5JG,LB6D,LB6DD,LB7FA,LB8MG,LB9VE
Kongsberg;LA1FL,LA1GQ,LA1IEA,LA1KIA,LA1LIA,LA1LO,LA1LW,LA1LX,LA1PL,LA1SNA,LA1TCA,LA1TV,LA1UCA,LA1WS,LA1YN,LA2HV,LA2YE,LA2YO,LA2YR,LA3CG,LA3DL,LA3ESA,LA3GSA,LA3HSA,LA3HT,LA3IGA,LA3IHA,LA3IJ,LA3MI,LA3RAA,LA3SAA,LA3SUA,LA3UJA,LA3VO,LA4BLA,LA4FIA,LA4YAA,LA4YM,LA4ZF,LA5CTA,LA5DS,LA5DTA,LA5FK,LA5JJA,LA5NU,LA5OD,LA5ODA,LA5RDA,LA5TN,LA5UCA,LA5UX,LA5ZG,LA6ASA,LA6CDA,LA6GT,LA6QH,LA6QKA,LA6VLA,LA6XJA,LA6ZW,LA7GJA,LA7PI,LA7UGA,LA7UJA,LA8BP,LA8FO,LA8HE,LA8HL,LA8IGA,LA8IL,LA8LKA,LA8MJA,LA8OB,LA8XK,LA8Z,LA9BFA,LA9EO,LA9FO,LA9IJA,LA9JX,LA9SJ,LB5EC,LB5IE,LB8AE
Ringerike;LA1FT,LA1SL,LA1VE,LA2YT,LA3EDA,LA3QV,LA3SJA,LA3VP,LA4EIA,LA4EU,LA4GIA,LA4IN,LA4OAA,LA5JU,LA5KCA,LA5OGA,LA5OW,LA5ZJA,LA6LTA,LA6TIA,LA6UOA,LA7DLA,LA7FNA,LA7INA,LA7YLA,LA8MRA,LA9KS,LA9WRA,LA9Z,LB5BG
Hole;LA4TE,LA4YB,LA5KO,LA5RSA,LA5VDA,LA6SIA,LA7DPA,LA7IV,LA9PLA,LA9YDA
Flå;
Nes;LA1RQ,LA1XOA,LA2DLA,LA2ONA,LA2PNA,LA3FRA,LA3INA,LA3JA,LA3NMA,LA4HLA,LA4TAA,LA4UJA,LA4XIA,LA5RT,LA6IJA,LA6MI,LA6PO,LA6WBA,LA6WW,LA7NOA,LA8VTA,LA9CTA,LA9FY,LA9HOA,LA9VGA,LA9XKA,LA9ZDA,LB1JG,LB1MG,LB2FG,LB4UD,LB5FG,LB7Q
Gol;LA1RBA,LA4IBA,LA6AI
Hemsedal;
Ål;LA1PRA,LA2EK,LA3XP,LA4BPA,LA4CPA,LA4IP,LA6I
Hol;LA0FI,LA1OR,LA1WOA,LA1XIA,LA1YOA,LA1ZOA,LA2AOA,LA2FGA,LA2XO,LA3GV,LA3MK,LA3SP,LA3WP,LA4APA,LA4DPA,LA4DQ,LA4KOA,LA4MAA,LA4QAA,LA6IIA,LA9BM
Sigdal;LA4PLA,LA6SH,LA9UPA
Krødsherad;
Modum;LA1HLA,LA1OU,LA2HTA,LA3OHA,LA4JGA,LA4QRA,LA4UR,LA4WR,LA5DSA,LA5SPA,LA5XRA,LA6MLA,LA7M,LA8IEA,LA8MOA,LA8PRA,LA8QRA,LA9GJ,LB1FG,LB4EE,LB7AG,LB7MC
Øvre Eiker;LA1AR,LA1ERK,LA1GKA,LA1UV,LA1XN,LA2JJ,LA2POA,LA2QY,LA3DV,LA3EV,LA3FX,LA3LNA,LA3PLA,LA3SHA,LA4FJA,LA5AL,LA5NPA,LA5PL,LA5XSA,LA6OLA,LA6ZLA,LA7KF,LA9DLA,LA9ELA,LA9IFA,LA9IMA,LA9UNA,LB1GG,LB1HF
Nedre Eiker;LA1AJA,LA1BN,LA1CN,LA1KSG,LA1RBS,LA1ZDA,LA2AM,LA2EGA,LA2UR,LA3JRA,LA3KRA,LA3PW,LA3ZJA,LA4NOA,LA4QTA,LA5AF,LA5PPA,LA7OK,LA8GMA,LA8HMA,LA8IM,LA9LM,LA9QDA,LA9RNA,LA9SM,LB3VD,LB4AE,LB4ME
Lier;LA1HCA,LA1KLA,LA1MPA,LA1RCA,LA3EJ,LA3MNA,LA3PHA,LA3VK,LA3XI,LA3ZI,LA4ANA,LA4EJA,LA4LGA,LA5IU,LA6FEA,LA6LH,LA6MKA,LA6QEA,LA8MG,LA8OI,LA9BJ,LA9BLA,LA9CLA,LA9HLA,LA9JLA,LA9ONA,LA9UGA,LB1CD,LB3HC,LB4JC,LB5GG,LB9HC,LB9MB
Røyken;LA1IC,LA1VK,LA1YM,LA3GRA,LA3IRA,LA3JGA,LA3UZ,LA4QY,LA4RBA,LA4UIA,LA4UNA,LA4YLS,LA4YRA,LA5HHA,LA5OM,LA5VPA,LA5YI,LA5ZK,LA6D,LA6DGA,LA6IU,LA6XI,LA7DC,LA7FN,LA7MFA,LA7TN,LA8GKA,LA8SU,LB1HG
Hurum;LA1DM,LA1OJA,LA3DSA,LA3FIA,LA3NE,LA3NT,LA4HM,LA5WH,LA5ZNA,LA7FF,LA7KNA,LA7ZJA,LA8KP,LA9IO
Flesberg;LA1WN,LA1ZV,LA3CR,LA3ISA,LA5VSA,LA6QNA
Rollag;LA9ILA
Nore og Uvdal;LA0HX,LA0HY,LA2TX
Horten;LA0HT,LA1HEA,LA1HUA,LA1IBA,LA1IY,LA1NN,LA1QOA,LA1RT,LA2ECA,LA2JSA,LA2LSA,LA2MX,LA2NSA,LA2OJ,LA2Z,LA3DN,LA3KSA,LA3MLA,LA3OH,LA3QLA,LA3RE,LA3ULA,LA3ZKA,LA4CLA,LA4INA,LA4KTA,LA4LOA,LA4MOA,LA4YEA,LA4YJ,LA5AY,LA5BBA,LA5BX,LA5EKA,LA5EQ,LA5NN,LA5OU,LA5THA,LA5TIA,LA5YG,LA6HPA,LA6JQ,LA6KQ,LA6MV,LA6SF,LA6TW,LA6XM,LA6YNA,LA7DF,LA7EI,LA7HC,LA7MV,LA7OW,LA7VH,LA8GF,LA8GNA,LA8HH,LA8HN,LA8HPA,LA8JW,LA8NG,LA8RIA,LA8VPA,LA9AM,LA9CO,LA9DW,LA9ET,LA9IN,LA9KRA,LA9PG,LA9POA,LA9QOA,LA9SC,LA9SRA,LA9TI,LA9X,LB1AV,LB1FB,LB3SA,LB6DG,LB6VE,LB6WE
Holmestrand;LA2WM,LA3TDA,LA4QW,LA4SBA,LA5EK,LA5UEA,LA7WDA,LA8PNA,LA9JRA,LA9PRA,LA9TM,LA9VF
Tønsberg;LA0HA,LA0HF,LA1JLA,LA1JSA,LA1NIS,LA1NQ,LA1SSK,LA1T,LA1ZQ,LA2CCA,LA2MSA,LA2XKA,LA2ZP,LA2ZY,LA3CX,LA3GQ,LA3IQ,LA3LRA,LA3NR,LA3OW,LA4CE,LA4E,LA4GFA,LA4HNA,LA4JNA,LA4NK,LA4PCA,LA4PN,LA4RSA,LA4US,LA4VIA,LA5BT,LA5GBA,LA5GX,LA5KF,LA5KX,LA5LX,LA5MH,LA5PX,LA5TP,LA5UGA,LA5V,LA5XGA,LA6DTA,LA6JIA,LA6KCA,LA6KPA,LA6LS,LA6MCA,LA6OV,LA6PHA,LA6WX,LA7BB,LA7IP,LA7OV,LA7UQ,LA7WB,LA7ZC,LA8DDA,LA8FB,LA8JNA,LA8KKA,LA8TTA,LA8VDA,LA8VQ,LA8ZQ,LA9BMA,LA9CAA,LA9HEA,LA9OC,LA9ORA,LA9PMA,LA9QRA,LA9TDA,LA9ZF,LB1UE,LB3GE,LB3HE,LB3UD,LB9KE
Sandefjord;LA1DBA,LA1DUA,LA1KE,LA1RPO,LA1SC,LA1SFJ,LA1SH,LA1YDA,LA2EC,LA2FMA,LA2JKA,LA2MJ,LA2NM,LA2PH,LA2PMA,LA2UB,LA2WS,LA3AX,LA3AY,LA3BO,LA3BY,LA3CO,LA3CT,LA3EY,LA3FV,LA3IMA,LA3JEA,LA3PX,LA3QU,LA3RW,LA3S,LA3ZU,LA4AK,LA4CR,LA4OOA,LA4RFA,LA4S,LA4TBA,LA4WN,LA4YLA,LA5BGA,LA5ELA,LA5JX,LA5LW,LA5OBA,LA5UA,LA6DD,LA6EQ,LA6KM,LA6MFA,LA6PCA,LA6VEA,LA6VL,LA6XO,LA6ZEA,LA7DI,LA7DOA,LA7HNA,LA7QW,LA7RD,LA7VO,LA8AE,LA8CF,LA8CJA,LA8ECA,LA8GJ,LA8JT,LA8KI,LA8YM,LA8YQ,LA9CKA,LA9CM,LA9DI,LA9GT,LA9HMA,LA9IAA,LA9IOA,LA9UDA,LA9YU,LB1AG,LB1MC,LB1QE,LB6KE,LB7QE
Larvik;LA1FBA,LA1FHA,LA1FQ,LA1GIA,LA1GT,LA1HIT,LA1JQ,LA1PG,LA1TKA,LA1UFA,LA2NT,LA2PCA,LA2QD,LA2ZKA,LA3BNA,LA3DIA,LA3KEA,LA3L,LA3LW,LA3NX,LA3OJA,LA3Z,LA4AN,LA4EL,LA4IL,LA4KL,LA4MFA,LA4NJA,LA4TIA,LA4TL,LA4YI,LA4YJA,LA4ZRA,LA5AS,LA5DE,LA5FH,LA5GIA,LA5JAM,LA5PH,LA5SS,LA5UF,LA5WTA,LA5XIA,LA6DSA,LA6NCA,LA6NPA,LA6OI,LA6QQ,LA6XU,LA6YEA,LA6YW,LA6ZJ,LA7AJ,LA7HFA,LA7HSC,LA7JS,LA7MDA,LA8EBA,LA8FJA,LA9GK,LA9GLA,LA9PDA,LA9PM,LA9RM,LA9RRA,LB1QG,LB1RG,LB2UC,LB5UD,LB5XG,LB9IC
Svelvik;LA1DHA,LA2HLA,LA4NRA,LA5PDA,LA6LU
Sande;
Hof;LA1HW,LA5HJ,LA8CH
Re;
Andebu;LA3JJ,LA7PW,LA9GX
Stokke;LA1ILA,LA1JHA,LA1PE,LA2HL,LA2OSA,LA3KLA,LA4OJA,LA5UHA,LA7BL,LA8UQ,LA9PHA,LA9UX
Nøtterøy;LA1DKA,LA1EHA,LA1KKA,LA1PP,LA1VM,LA2CGA,LA2IMA,LA2RFA,LA3AL,LA3CY,LA3FY,LA3XFA,LA4RLA,LA4SLA,LA4YS,LA6GCA,LA6LCA,LA6NE,LA6NN,LA6PFA,LA7MHA,LA7TX,LA7ZPA,LA8AD,LA8TQ,LA9AD,LA9FP,LA9GRA,LA9HGA,LA9KV,LA9PP,LA9VLA
Tjøme;LA2DB,LA2RE,LA3SF,LA3TUA,LA5OC,LA6PH,LA7IB,LA8XQ,LA9YV
Lardal;LA6HCA,LA6IPA,LA7AEA,LB1SG
Porsgrunn;LA1BNA,LA1QP,LA1XJA,LA1XZ,LA2DDA,LA2EMA,LA2FCA,LA2IZ,LA2RJA,LA2RQ,LA2RT,LA3KBA,LA3NGA,LA3PU,LA4P,LA4RU,LA4SIA,LA5AKA,LA5OCA,LA5RHA,LA5SM,LA6LPA,LA6YJA,LA6YOA,LA6ZOA,LA7ABA,LA7AOA,LA7COA,LA7KGA,LA8GC,LA8NI,LA8NIA,LA9CNA,LA9DD,LA9HC,LA9HNA,LA9OU,LA9QT,LB4YD,LB9RC
Skien;LA1CNA,LA1FNA,LA1G,LA1KHA,LA1TPA,LA2AL,LA2BGA,LA2BX,LA2CRA,LA2JZ,LA2QKA,LA2XIA,LA3BT,LA3CAA,LA3EL,LA3LI,LA4DFA,LA4HS,LA4IJ,LA4NM,LA4RIA,LA4SP,LA4TJA,LA5CX,LA5DHA,LA6FPA,LA6GOA,LA6GPA,LA6JPA,LA6MPA,LA6NLA,LA6OCA,LA6OPA,LA6PX,LA6VOA,LA6WOA,LA6XOA,LA6ZV,LA7ZAA,LA8BV,LA8IY,LA8UY,LA9BNA,LA9DDA,LA9DNA,LA9EI,LA9FNA,LA9IM,LA9WNA,LA9YPA,LA9ZMA,LB2KA,LB5OA,LB5TE,LB9CD
Notodden;LA0FL,LA1BH,LA1MMA,LA2GG,LA2QMA,LA2UTA,LA3N,LA4EG,LA4HMA,LA4IMA,LA4KMA,LA4LG,LA4ZNA,LA5DK,LA6BJ,LA6CJ,LA6HK,LA7RE,LA7ZQ,LA8HY,LA8KY,LA9GG,LA9WJ
Siljan;LA2OO
Bamble;LA1ENA,LA2GCA,LA2GOA,LA2YG,LA3GL,LA4AG,LA4TW,LA5EHA,LA5KKA,LA6BFA,LA6EPA,LA6SB,LA6UH,LA7BOA,LA8CDA,LA8DL,LA8RN,LB7KG,LB8X
Kragerø;LA1DN,LA1KSF,LA1LKA,LA1QZ,LA1WUA,LA2OW,LA3DJA,LA4OKA,LA5IL,LA5TGA,LA6ZPA,LA7BPA,LA7CPA,LA7TKA,LA8HJ,LA9LGA,LA9LJA,LB4KG,LB4SD
Drangedal;LA1GBA,LA1MKA,LA1WTA,LA2QGA,LA2RGA,LA2TY,LA2UGA,LA4GU,LA4MKA,LA4PIA,LA4VL,LA5D,LA8IG,LA8RJA,LA9KGA,LA9OMA,LB1EC,LB5YE,LB5ZE,LB9QC
Nome;LA1ANA,LA1DNA,LA1ELG,LA4SMA,LA5HE,LA6CF,LA6RF,LA8JY,LA8WIA,LA9GNA
Bø;
Sauherad;LA1WX,LA3OPA,LA5ZAA,LA7KJ,LA9ENA,LA9INA
Tinn;LA1PM,LA2ZRA,LA3AM,LA3FSA,LA3LSA,LA3MSA,LA3NSA,LA6SGA,LA9FEA
Hjartdal;LA1WPA,LA4HAA,LA6XQ
Seljord;LA6SM
Kviteseid;LA5YV,LA8IF
Nissedal;LA1BKA
Fyresdal;LA4JMA
Tokke;LA4CSA,LA5BI
Vinje;
Risør;LA2CE,LA2GS,LA3DT,LA3YNA,LA4BP,LA4JY,LA4VNA,LA6EBA,LA7BLA,LA8TJ,LA8VV,LA9AN,LA9JN,LA9KN,LA9YN,LB2KG
Grimstad;LA0CY,LA1KCA,LA1ML,LA1XM,LA2MKA,LA2NL,LA2NX,LA2SRA,LA2TGA,LA2VRA,LA2XG,LA3GLA,LA3LUA,LA4IR,LA4ZH,LA5SRA,LA6EV,LA6OQ,LA6RN,LA7AA,LA7CK,LA9DIA,LA9NL,LA9SGA
Arendal;LA1CRA,LA1HX,LA1ID,LA1JNA,LA1OB,LA1OGA,LA1QB,LA1QJ,LA1UH,LA1UP,LA1XS,LA1YRA,LA1YZ,LA1ZJA,LA2CFA,LA2EN,LA2NP,LA3FI,LA3JP,LA3JV,LA3OR,LA3SIA,LA3VW,LA4A,LA4LT,LA5CIA,LA5HW,LA5JGA,LA5LKA,LA5TJ,LA6IJ,LA6NFA,LA6PJ,LA6WLA,LA6XAA,LA6XLA,LA6ZGA,LA7BI,LA7IC,LA7JW,LA7LW,LA7MW,LA7NW,LA7UN,LA7WN,LA8ANA,LA8DNA,LA8ENA,LA8IE,LA8LH,LA8MPA,LA8NK,LA8NS,LA8NU,LA8WJ,LA8ZMA,LA9IGA,LA9KLA,LA9NN,LA9QN,LA9RDA,LA9TNA,LA9WMA,LA9YIA
Gjerstad;LA1RV,LA8CT
Vegårshei;LA2CM,LA7BM
Tvedestrand;LA1TE,LA1XRA,LA1YX,LA2QV,LA4OE,LA5SW,LA5VEA,LA6VBA,LA9DAA,LA9ZL
Froland;LA1HNA,LA1TP,LA2RN,LA6DEA,LA8WT,LB2WD
Lillesand;LA1A,LA1AY,LA1EV,LA1RR,LA3UM,LA3ZPA,LA4OJ,LA4VJ,LA4YH,LA5OKA,LA5PY,LA6EI,LA6SN,LA6ZAA,LA7AY,LA8OK,LB2ME,LB7YE
Birkenes;LA2JEA,LA6CHA,LA8XCA,LB1VD
Åmli;LA1YJA,LA2SF
Iveland;LA2UPA,LA5PJA
Evje og Hornnes;LA6TH,LA7ES
Bygland;
Valle;LA1UJA,LA5TJA
Bykle;LA3AR
Kristiansand;LA1AK,LA1CGA,LA1FH,LA1GZ,LA1HK,LA1KEA,LA1MX,LA1PSA,LA1TL,LA1UAA,LA1YW,LA1ZRA,LA202BV,LA2AH,LA2BFA,LA2DRA,LA2IY,LA2JU,LA2KOA,LA2LF,LA2LOA,LA2NGA,LA2OPA,LA2PGA,LA2PPA,LA2QPA,LA2RJ,LA2RPA,LA2SPA,LA2TA,LA2TL,LA2TPA,LA2UM,LA2UY,LA2VIA,LA2WPA,LA3AO,LA3CMA,LA3JI,LA3KU,LA3KV,LA3KW,LA3QJA,LA3QNA,LA3VHA,LA3YV,LA3ZH,LA4AI,LA4BB,LA4BJA,LA4EK,LA4GI,LA4KC,LA4MF,LA4OT,LA4SA,LA4XF,LA4YGA,LA4YQ,LA4ZL,LA4ZOA,LA4ZT,LA4ZV,LA5AOA,LA5BOA,LA5BY,LA5COA,LA5ES,LA5JS,LA5KE,LA5KRA,LA5MKA,LA5NSA,LA5OY,LA5RC,LA5WRA,LA5YT,LA5ZPA,LA6LW,LA6OU,LA6PU,LA6QU,LA6TG,LA6YT,LA6ZT,LA7CCA,LA7CU,LA7CX,LA7DK,LA7GS,LA7HKA,LA7JAM,LA7KB,LA7LP,LA7LY,LA7NCA,LA7OCA,LA7SS,LA8AHA,LA8AT,LA8CHA,LA8GT,LA8MV,LA8OSA,LA8PSA,LA8QF,LA8SF,LA8ST,LA8WCA,LA8XU,LA9AL,LA9AOA,LA9CB,LA9DOA,LA9EOA,LA9K,LA9LS,LA9OT,LA9TY,LA9UD,LA9UK,LB1G
Mandal;LA1LU,LA1LY,LA1NCA,LA1ZPA,LA2AGA,LA2CTA,LA2NPA,LA2NY,LA3KC,LA3NPA,LA3ORA,LA4AL,LA4BL,LA4KPA,LA4KT,LA4UOA,LA5PNA,LA6CL,LA7GF,LA7JB,LA7MP,LA8EW,LA8PEA,LA9GAA,LB2SA,LB3SC,LB8QC
Farsund;LA0GU,LA1TZ,LA1UTA,LA2KY,LA2NHA,LA2PHA,LA2QOA,LA3EO,LA3NRA,LA3UNA,LA4HR,LA4WJA,LA5LNA,LA5UO,LA5ZO,LA6LI,LA7FFA,LA8CEA,LA8FY,LA9JGA,LA9OAA,LA9SAA,LA9XJA,LB5PE,LB8AC
Flekkefjord;LA1DF,LA1WG,LA1ZM,LA2BP,LA3BX,LA3OCA,LA4F,LA4KF,LA5KOA,LA5LOA,LA5POA,LA5QOA,LA5YX,LA6DT,LA6OJ,LA6QJA,LA6TU,LA7UNA,LA8ZP,LA9MNA
Vennesla;LA1JGA,LA1ZFA,LA2OHA,LA3PP,LA3RJA,LA3TW,LA4AV,LA4NG,LA8DW,LA8HW,LA9EAA,LA9JMA,LA9KH,LA9UJ,LB3JB,LB3OE,LB3PE
Songdalen;LA2OTA,LA2PTA,LA2VPA,LA2XN,LA6ZG,LA9CG
Søgne;LA2PY,LA2UOA,LA5JOA,LA6CGA,LA8RF,LA8XIA,LA9HH,LA9UV
Marnardal;LA2RV,LA4HJA,LA4VOA,LA9IH
Åseral;
Audnedal;
Lindesnes;LA1LRF,LA2RTA,LA4FY,LA4IPA,LA4JPA,LA4KRA,LA4WOA,LA4XOA,LA4YOA,LA9HT
Lyngdal;LA1JW,LA1TTA,LA1VTA,LA1XTA,LA2RHA,LA3PRA,LA4HRA,LA4IRA,LA4K,LA5MNA,LA5NNA,LA5ONA,LA8TJA
Hægebostad;
Kvinesdal;LA1YTA,LA2MY,LA3QRA,LA3XSA,LA4YIA,LA5MOA,LA5NOA,LA8RLA,LA8XHA
Sirdal;LA3KI,LA6ZMA,LA7AMA
Eigersund;LA0DX,LA1E,LA2VV,LA3EQ,LA5OX,LA5PSA,LA5QJA,LA5WX,LA7FS,LA7TCA,LA8HRA,LA8QLA,LA8RCA,LA8SE,LA8XPA,LA9ANA,LA9BE,LA9CHA,LA9GPA,LA9MS,LA9TSA,LB1IF
Sandnes;LA1GGA,LA1J,LA1SGA,LA2DU,LA2ESA,LA2IOA,LA2KI,LA2LI,LA2NKA,LA2TRA,LA3AP,LA3COM,LA3FOA,LA3HLA,LA3LV,LA3MY,LA3OO,LA4CNA,LA4HW,LA4PKA,LA4WJ,LA4XQ,LA5AD,LA5BHA,LA5HPA,LA5KGA,LA5KPA,LA5PBA,LA5TKA,LA5UBA,LA5UW,LA5VOA,LA5YOA,LA5ZL,LA6ARA,LA6BE,LA6BRA,LA6FRA,LA6HM,LA6SDA,LA6SJA,LA6UT,LA6VK,LA6WH,LA6WI,LA6WKA,LA7CLA,LA7ISA,LA7JTA,LA7LSA,LA7PIA,LA7QAA,LA7RKA,LA7YTA,LA8CTA,LA8DTA,LA8EIA,LA8NOA,LA8OJ,LA8PMA,LA8RMA,LA8SL,LA8ZNA,LA8ZPA,LA9CPA,LA9EIA,LA9HPA,LA9IHA,LA9MGA,LA9MSA,LA9PAA,LA9RG,LA9RMA,LA9WY,LA9XFA,LB2AF,LB2FF,LB2OC,LB7MG
Stavanger;LA0FB,LA0HN,LA1BEA,LA1GJ,LA1MB,LA1QRA,LA1TRA,LA1VRA,LA1WCA,LA1WCO,LA1ZSA,LA2ASA,LA2CSA,LA2DSA,LA2FI,LA2FL,LA2GSA,LA2IF,LA2KLA,LA2MR,LA2OIA,LA2PO,LA2QFA,LA2TOA,LA2VO,LA2YK,LA3BB,LA3DJ,LA3EKA,LA3FNA,LA3JFA,LA3JKA,LA3JT,LA3KO,LA3LK,LA3LY,LA3MKA,LA3MT,LA3NJA,LA3NKA,LA3OK,LA3OY,LA3SLA,LA3THA,LA3TO,LA3WW,LA3ZAA,LA4CP,LA4DH,LA4DSA,LA4EM,LA4ENA,LA4FC,LA4FH,LA4FNA,LA4GJ,LA4HH,LA4IAA,LA4JW,LA4LEA,LA4NJ,LA4QEA,LA4QJ,LA4RM,LA4SW,LA4TLA,LA4WT,LA4XHA,LA4Z,LA5GPA,LA5IP,LA5IPA,LA5JPA,LA5SH,LA5WBA,LA5YIA,LA6BH,LA6DX,LA6IG,LA6IRA,LA6JRA,LA6KRA,LA6MH,LA6NHA,LA6NJA,LA6OHA,LA6QD,LA6QRA,LA6RDA,LA6SG,LA6TY,LA6UDA,LA6UKA,LA6VKA,LA7BBA,LA7BMA,LA7DMA,LA7IN,LA7IRA,LA7JSA,LA7KTA,LA7LN,LA7ME,LA7PN,LA7PU,LA7RCA,LA7SCA,LA7SRA,LA7TO,LA7WV,LA7ZN,LA8AL,LA8DU,LA8DX,LA8LOA,LA8LP,LA8NKA,LA8OM,LA8OOA,LA8PB,LA8PP,LA8QNA,LA8QOA,LA8ROA,LA8UNA,LA8VNA,LA8VP,LA8ZL,LA9BHA,LA9BPA,LA9CQ,LA9DE,LA9DHA,LA9EPA,LA9FIA,LA9FK,LA9NM,LA9RSA,LA9TLA,LA9UAA,LA9USA,LA9WGA,LA9XNA,LB2BG,LB2EG,LB4DC,LB4FG,LB4HG,LB4ZG,LB8QE,LB8YE 
Haugesund;LA1BM,LA1IV,LA1KSA,LA1LSA,LA1MNA,LA1ZTA,LA3IU,LA3OE,LA3QO,LA4UPA,LA5EX,LA5ZBA,LA6ABA,LA6NK,LA7GGA,LA7H,LA7OC,LA7OIA,LA8HLA,LA8NY,LA9NQ,LA9PO,LA9QH,LA9RY,LA9XO,LB7PD,LB8IG
Sokndal;LA1FO,LA2XD,LA7KSA
Lund;LA1IW,LA5OOA,LA6RJA,LA7AK,LA7RTA
Bjerkreim;LA4UG,LA8GY
Hå;LA1LFA,LA1NDA,LA1ZE,LA2FSA,LA2HSA,LA2VGA,LA3BD,LA4EAA,LA5XAA,LA6IM,LA6TDA,LA6UAA,LA8POA,LA9RAA,LB7OG
Klepp;LA1SPG,LA2KW,LA2UV,LA2WR,LA4IW,LA4QO,LA5BW,LA6CX,LA6MRA,LA7CKA,LA7MSA,LA7OI,LA7TL,LA7VSA,LA8TOA,LA8UAA,LA8WNA
Time;LA1BSG,LA1BUA,LA1RRA,LA2ISA,LA2PIA,LA3AKA,LA3DOA,LA3ILA,LA3KZ,LA3NO,LA4HJ,LA5TAA,LA6CRA,LA6TKA,LA7KRA,LA7MRA,LA7RU,LA7SIA,LA8AW,LA8YNA,LA8YPA,LA9GL,LA9OS,LA9UFA,LA9UY,LA9WFA,LB8PE
Gjesdal;LA1IO,LA1NNA,LA1YCA,LA2IDA,LA5DPA,LA7QCA,LA8KRA,LA8NRA,LA9TAA
